store,week,category,subcategory,unit,consumption,waste,consumption_with_waste
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-05-04/2026-05-10,Syrups,Syrup (Customer's Choice),pump,49.0,0.0,49.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-05-04/2026-05-10,Syrups,Syrup (Optional),pump,493.0,0.0,493.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-05-11/2026-05-17,Coffee,,g,3657.0,255.99000000000004,3912.9900000000002
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-05-11/2026-05-17,Coffee,,ml,5442.523999999999,380.97668,5823.500679999999
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-05-11/2026-05-17,Dairy,Coconut Cold Foam,ml,295.735,20.70145,316.43645000000004
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-05-11/2026-05-17,Dairy,Cold Milk,ml,4731.76,331.2232,5062.983200000001
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-05-11/2026-05-17,Dairy,Cream Base,g,3.5,0.24500000000000002,3.745
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-05-11/2026-05-17,Dairy,Greek Yogurt,g,1.0,0.07,1.07
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-05-11/2026-05-17,Dairy,Milk,ml,12894.046,902.5832200000001,13796.62922
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-05-11/2026-05-17,Dairy,Whipped Cream (Optional),ml,18.0,1.2600000000000002,19.26
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-05-11/2026-05-17,Specialty Milk,Coconut Milk,ml,118.294,8.28058,126.57458
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-05-11/2026-05-17,Syrups,Chocolate Sauce,pump,48.0,0.0,48.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-05-11/2026-05-17,Syrups,Coconut Syrup,pump,16.0,0.0,16.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-05-11/2026-05-17,Syrups,Dragon Fruit Syrup,pump,28.0,0.0,28.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-05-11/2026-05-17,Syrups,Sweetner syrup (optional),pump,9.0,0.0,9.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-05-11/2026-05-17,Syrups,Syrup (Customer's Choice),pump,30.0,0.0,30.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-05-11/2026-05-17,Syrups,Syrup (Optional),pump,189.0,0.0,189.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-12/2026-01-18,Coffee,,g,3445.0,241.15000000000003,3686.15
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-12/2026-01-18,Coffee,,ml,7452.772000000001,521.6940400000001,7974.466040000001
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-12/2026-01-18,Dairy,Coconut Cold Foam,ml,73.93375,5.1753625,79.10911250000001
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-12/2026-01-18,Dairy,Cold Milk,ml,3134.791,219.43537000000003,3354.2263700000003
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-12/2026-01-18,Dairy,Greek Yogurt,g,3.0,0.21000000000000002,3.21
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-12/2026-01-18,Dairy,Milk,ml,13426.369,939.8458300000001,14366.21483
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-12/2026-01-18,Dairy,Whipped Cream (Optional),ml,13.0,0.9100000000000001,13.91
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-12/2026-01-18,Syrups,Chocolate Sauce,pump,36.0,0.0,36.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-12/2026-01-18,Syrups,Coconut Syrup,pump,4.0,0.0,4.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-12/2026-01-18,Syrups,Dragon Fruit Syrup,pump,15.0,0.0,15.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-12/2026-01-18,Syrups,Sweetner syrup (optional),pump,9.0,0.0,9.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-12/2026-01-18,Syrups,Syrup (Customer's Choice),pump,5.0,0.0,5.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-12/2026-01-18,Syrups,Syrup (Optional),pump,183.0,0.0,183.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-19/2026-01-25,Coffee,,g,23794.0,1665.5800000000002,25459.58
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-19/2026-01-25,Coffee,,ml,72343.281,5064.029670000001,77407.31067
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-19/2026-01-25,Dairy,Coconut Cold Foam,ml,1182.94,82.8058,1265.7458000000001
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-19/2026-01-25,Dairy,Cold Cappuccino Foam,ml,59.147,4.14029,63.28729
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-19/2026-01-25,Dairy,Cold Milk,ml,32235.115,2256.45805,34491.57305
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-19/2026-01-25,Dairy,Cream Base,g,17.5,1.225,18.725
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-19/2026-01-25,Dairy,Greek Yogurt,g,32.0,2.24,34.24
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-19/2026-01-25,Dairy,Milk,ml,97947.432,6856.320240000001,104803.75224
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-19/2026-01-25,Dairy,Whipped Cream,ml,2.0,0.14,2.14
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-19/2026-01-25,Dairy,Whipped Cream (Optional),ml,113.0,7.910000000000001,120.91
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-19/2026-01-25,Specialty Milk,Almond Milk,ml,532.323,37.26261,569.58561
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-19/2026-01-25,Specialty Milk,Coconut Milk,ml,916.7785,64.17449500000001,980.952995
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-19/2026-01-25,Syrups,Chocolate Sauce,pump,313.0,0.0,313.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-19/2026-01-25,Syrups,Coconut Syrup,pump,71.0,0.0,71.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-19/2026-01-25,Syrups,Dragon Fruit Syrup,pump,86.0,0.0,86.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-19/2026-01-25,Syrups,Hazelnut Syrup,pump,18.0,0.0,18.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-19/2026-01-25,Syrups,Sweetner syrup (optional),pump,55.0,0.0,55.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-19/2026-01-25,Syrups,Syrup (Customer's Choice),pump,15.0,0.0,15.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-19/2026-01-25,Syrups,Syrup (Optional),pump,1682.0,0.0,1682.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-26/2026-02-01,Coffee,,g,21268.0,1488.7600000000002,22756.760000000002
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-26/2026-02-01,Coffee,,ml,79852.95,5589.7065,85442.6565
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-26/2026-02-01,Dairy,Coconut Cold Foam,ml,1552.60875,108.68261250000002,1661.2913625
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-26/2026-02-01,Dairy,Cold Cappuccino Foam,ml,59.147,4.14029,63.28729
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-26/2026-02-01,Dairy,Cold Milk,ml,20938.038,1465.6626600000002,22403.700660000002
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-26/2026-02-01,Dairy,Cream Base,g,7.0,0.49000000000000005,7.49
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-26/2026-02-01,Dairy,Greek Yogurt,g,19.0,1.33,20.33
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-26/2026-02-01,Dairy,Milk,ml,88868.36750000001,6220.785725000002,95089.15322500002
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-26/2026-02-01,Dairy,Whipped Cream,ml,5.0,0.35000000000000003,5.35
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-26/2026-02-01,Dairy,Whipped Cream (Optional),ml,112.0,7.840000000000001,119.84
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-26/2026-02-01,Specialty Milk,Almond Milk,ml,591.47,41.4029,632.8729000000001
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-26/2026-02-01,Specialty Milk,Coconut Milk,ml,88.7205,6.210435,94.930935
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-26/2026-02-01,Syrups,Chocolate Sauce,pump,292.0,0.0,292.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-26/2026-02-01,Syrups,Coconut Syrup,pump,103.0,0.0,103.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-26/2026-02-01,Syrups,Dragon Fruit Syrup,pump,91.0,0.0,91.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-26/2026-02-01,Syrups,Hazelnut Syrup,pump,20.0,0.0,20.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-26/2026-02-01,Syrups,Sweetner syrup (optional),pump,34.0,0.0,34.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-26/2026-02-01,Syrups,Syrup (Customer's Choice),pump,46.0,0.0,46.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-01-26/2026-02-01,Syrups,Syrup (Optional),pump,1491.0,0.0,1491.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-02/2026-02-08,Coffee,,g,20456.5,1431.9550000000002,21888.455
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-02/2026-02-08,Coffee,,ml,64004.304,4480.301280000001,68484.60528
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-02/2026-02-08,Dairy,Coconut Cold Foam,ml,1330.8075000000001,93.15652500000002,1423.9640250000002
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-02/2026-02-08,Dairy,Cold Milk,ml,20050.833,1403.5583100000001,21454.39131
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-02/2026-02-08,Dairy,Cream Base,g,21.0,1.4700000000000002,22.47
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-02/2026-02-08,Dairy,Greek Yogurt,g,20.0,1.4000000000000001,21.4
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-02/2026-02-08,Dairy,Milk,ml,79700.5825,5579.040775,85279.623275
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-02/2026-02-08,Dairy,Whipped Cream,ml,2.0,0.14,2.14
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-02/2026-02-08,Dairy,Whipped Cream (Optional),ml,86.0,6.0200000000000005,92.02
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-02/2026-02-08,Specialty Milk,Almond Milk,ml,118.294,8.28058,126.57458
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-02/2026-02-08,Specialty Milk,Coconut Milk,ml,650.617,45.54319,696.16019
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-02/2026-02-08,Syrups,Chocolate Sauce,pump,229.0,0.0,229.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-02/2026-02-08,Syrups,Coconut Syrup,pump,76.0,0.0,76.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-02/2026-02-08,Syrups,Dragon Fruit Syrup,pump,67.0,0.0,67.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-02/2026-02-08,Syrups,Hazelnut Syrup,pump,4.0,0.0,4.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-02/2026-02-08,Syrups,Sweetner syrup (optional),pump,34.0,0.0,34.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-02/2026-02-08,Syrups,Syrup (Customer's Choice),pump,45.0,0.0,45.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-02/2026-02-08,Syrups,Syrup (Optional),pump,1454.0,0.0,1454.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-09/2026-02-15,Coffee,,g,16293.0,1140.5100000000002,17433.510000000002
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-09/2026-02-15,Coffee,,ml,58682.574,4107.780180000001,62790.35418
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-09/2026-02-15,Dairy,Coconut Cold Foam,ml,1552.60875,108.68261250000002,1661.2913625
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-09/2026-02-15,Dairy,Cold Cappuccino Foam,ml,59.147,4.14029,63.28729
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-09/2026-02-15,Dairy,Cold Milk,ml,24900.887000000002,1743.0620900000004,26643.949090000002
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-09/2026-02-15,Dairy,Cream Base,g,21.0,1.4700000000000002,22.47
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-09/2026-02-15,Dairy,Greek Yogurt,g,26.0,1.8200000000000003,27.82
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-09/2026-02-15,Dairy,Milk,ml,53143.5795,3720.0505650000005,56863.630065
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-09/2026-02-15,Dairy,Whipped Cream,ml,3.0,0.21000000000000002,3.21
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-09/2026-02-15,Dairy,Whipped Cream (Optional),ml,78.0,5.460000000000001,83.46000000000001
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-09/2026-02-15,Specialty Milk,Almond Milk,ml,1005.499,70.38493000000001,1075.88393
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-09/2026-02-15,Specialty Milk,Coconut Milk,ml,443.60249999999996,31.052175000000002,474.65467499999994
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-09/2026-02-15,Syrups,Chocolate Sauce,pump,207.0,0.0,207.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-09/2026-02-15,Syrups,Coconut Syrup,pump,86.0,0.0,86.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-09/2026-02-15,Syrups,Dragon Fruit Syrup,pump,98.0,0.0,98.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-09/2026-02-15,Syrups,Hazelnut Syrup,pump,34.0,0.0,34.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-09/2026-02-15,Syrups,Sweetner syrup (optional),pump,36.0,0.0,36.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-09/2026-02-15,Syrups,Syrup (Customer's Choice),pump,39.0,0.0,39.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-09/2026-02-15,Syrups,Syrup (Optional),pump,1190.0,0.0,1190.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-16/2026-02-22,Coffee,,g,16380.0,1146.6000000000001,17526.6
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-16/2026-02-22,Coffee,,ml,54660.578,3826.2404600000004,58486.81846
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-16/2026-02-22,Dairy,Coconut Cold Foam,ml,1478.675,103.50725000000001,1582.18225
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-16/2026-02-22,Dairy,Cold Cappuccino Foam,ml,414.029,28.98203,443.01103
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-16/2026-02-22,Dairy,Cold Milk,ml,21766.096,1523.6267200000002,23289.72272
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-16/2026-02-22,Dairy,Cream Base,g,21.0,1.4700000000000002,22.47
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-16/2026-02-22,Dairy,Greek Yogurt,g,33.0,2.31,35.31
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-16/2026-02-22,Dairy,Milk,ml,56662.826,3966.3978200000006,60629.22382
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-16/2026-02-22,Dairy,Whipped Cream,ml,5.0,0.35000000000000003,5.35
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-16/2026-02-22,Dairy,Whipped Cream (Optional),ml,72.0,5.040000000000001,77.04
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-16/2026-02-22,Specialty Milk,Almond Milk,ml,325.3085,22.771595,348.080095
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-16/2026-02-22,Specialty Milk,Coconut Milk,ml,591.47,41.4029,632.8729000000001
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-16/2026-02-22,Syrups,Chocolate Sauce,pump,219.0,0.0,219.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-16/2026-02-22,Syrups,Coconut Syrup,pump,94.0,0.0,94.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-16/2026-02-22,Syrups,Dragon Fruit Syrup,pump,117.0,0.0,117.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-16/2026-02-22,Syrups,Hazelnut Syrup,pump,11.0,0.0,11.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-16/2026-02-22,Syrups,Sweetner syrup (optional),pump,26.0,0.0,26.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-16/2026-02-22,Syrups,Syrup (Customer's Choice),pump,10.0,0.0,10.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-16/2026-02-22,Syrups,Syrup (Optional),pump,1184.0,0.0,1184.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-23/2026-03-01,Coffee,,g,13428.0,939.96,14367.96
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-23/2026-03-01,Coffee,,ml,43302.854,3031.1997800000004,46334.05378
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-23/2026-03-01,Dairy,Coconut Cold Foam,ml,665.4037500000001,46.57826250000001,711.9820125000001
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-23/2026-03-01,Dairy,Cold Cappuccino Foam,ml,118.294,8.28058,126.57458
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-23/2026-03-01,Dairy,Cold Milk,ml,16028.837,1122.0185900000001,17150.85559
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-23/2026-03-01,Dairy,Cream Base,g,31.5,2.205,33.705
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-23/2026-03-01,Dairy,Greek Yogurt,g,26.0,1.8200000000000003,27.82
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-23/2026-03-01,Dairy,Milk,ml,54119.505,3788.36535,57907.87035
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-23/2026-03-01,Dairy,Whipped Cream,ml,5.0,0.35000000000000003,5.35
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-23/2026-03-01,Dairy,Whipped Cream (Optional),ml,72.0,5.040000000000001,77.04
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-23/2026-03-01,Specialty Milk,Almond Milk,ml,591.47,41.4029,632.8729000000001
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-23/2026-03-01,Specialty Milk,Coconut Milk,ml,354.882,24.84174,379.72374
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-23/2026-03-01,Syrups,Chocolate Sauce,pump,160.0,0.0,160.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-23/2026-03-01,Syrups,Coconut Syrup,pump,38.0,0.0,38.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-23/2026-03-01,Syrups,Dragon Fruit Syrup,pump,79.0,0.0,79.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-23/2026-03-01,Syrups,Hazelnut Syrup,pump,20.0,0.0,20.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-23/2026-03-01,Syrups,Sweetner syrup (optional),pump,34.0,0.0,34.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-23/2026-03-01,Syrups,Syrup (Customer's Choice),pump,34.0,0.0,34.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-02-23/2026-03-01,Syrups,Syrup (Optional),pump,958.0,0.0,958.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-02/2026-03-08,Coffee,,g,14068.0,984.7600000000001,15052.76
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-02/2026-03-08,Coffee,,ml,53238.55,3726.6985000000004,56965.2485
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-02/2026-03-08,Dairy,Coconut Cold Foam,ml,1478.6750000000002,103.50725000000003,1582.1822500000003
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-02/2026-03-08,Dairy,Cold Cappuccino Foam,ml,177.441,12.42087,189.86187
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-02/2026-03-08,Dairy,Cold Milk,ml,15437.367,1080.61569,16517.98269
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-02/2026-03-08,Dairy,Cream Base,g,24.5,1.715,26.215
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-02/2026-03-08,Dairy,Greek Yogurt,g,30.0,2.1,32.1
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-02/2026-03-08,Dairy,Milk,ml,54888.416,3842.18912,58730.60512
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-02/2026-03-08,Dairy,Whipped Cream,ml,2.0,0.14,2.14
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-02/2026-03-08,Dairy,Whipped Cream (Optional),ml,69.0,4.83,73.83
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-02/2026-03-08,Specialty Milk,Almond Milk,ml,414.029,28.98203,443.01103
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-02/2026-03-08,Specialty Milk,Coconut Milk,ml,207.0145,14.491015,221.505515
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-02/2026-03-08,Syrups,Chocolate Sauce,pump,162.0,0.0,162.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-02/2026-03-08,Syrups,Coconut Syrup,pump,92.0,0.0,92.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-02/2026-03-08,Syrups,Dragon Fruit Syrup,pump,109.0,0.0,109.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-02/2026-03-08,Syrups,Hazelnut Syrup,pump,14.0,0.0,14.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-02/2026-03-08,Syrups,Sweetner syrup (optional),pump,18.0,0.0,18.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-02/2026-03-08,Syrups,Syrup (Customer's Choice),pump,41.0,0.0,41.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-02/2026-03-08,Syrups,Syrup (Optional),pump,1017.0,0.0,1017.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-09/2026-03-15,Coffee,,g,14218.0,995.2600000000001,15213.26
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-09/2026-03-15,Coffee,,ml,66963.404,4687.43828,71650.84228
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-09/2026-03-15,Dairy,Coconut Cold Foam,ml,1109.0062500000001,77.63043750000001,1186.6366875
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-09/2026-03-15,Dairy,Cold Cappuccino Foam,ml,59.147,4.14029,63.28729
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-09/2026-03-15,Dairy,Cold Milk,ml,15082.485,1055.7739500000002,16138.258950000001
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-09/2026-03-15,Dairy,Cream Base,g,7.0,0.49000000000000005,7.49
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-09/2026-03-15,Dairy,Greek Yogurt,g,22.0,1.54,23.54
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-09/2026-03-15,Dairy,Milk,ml,53912.4905,3773.8743350000004,57686.364835
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-09/2026-03-15,Dairy,Whipped Cream,ml,2.0,0.14,2.14
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-09/2026-03-15,Dairy,Whipped Cream (Optional),ml,66.0,4.62,70.62
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-09/2026-03-15,Specialty Milk,Almond Milk,ml,88.7205,6.210435,94.930935
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-09/2026-03-15,Specialty Milk,Coconut Milk,ml,798.4845,55.89391500000001,854.378415
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-09/2026-03-15,Syrups,Chocolate Sauce,pump,188.0,0.0,188.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-09/2026-03-15,Syrups,Coconut Syrup,pump,71.0,0.0,71.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-09/2026-03-15,Syrups,Dragon Fruit Syrup,pump,65.0,0.0,65.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-09/2026-03-15,Syrups,Hazelnut Syrup,pump,3.0,0.0,3.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-09/2026-03-15,Syrups,Sweetner syrup (optional),pump,19.0,0.0,19.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-09/2026-03-15,Syrups,Syrup (Customer's Choice),pump,49.0,0.0,49.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-09/2026-03-15,Syrups,Syrup (Optional),pump,1192.0,0.0,1192.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-09/2026-03-15,Syrups,Vanilla Syrup,pump,3.0,0.0,3.0
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-16/2026-03-22,Coffee,,g,13445.0,941.1500000000001,14386.15
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-16/2026-03-22,Coffee,,ml,45313.352,3171.9346400000004,48485.28664
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-16/2026-03-22,Dairy,Coconut Cold Foam,ml,1035.0725,72.45507500000001,1107.527575
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-16/2026-03-22,Dairy,Cold Cappuccino Foam,ml,118.294,8.28058,126.57458
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-16/2026-03-22,Dairy,Cold Milk,ml,14845.897,1039.2127900000003,15885.10979
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-16/2026-03-22,Dairy,Cream Base,g,14.0,0.9800000000000001,14.98
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-16/2026-03-22,Dairy,Greek Yogurt,g,13.0,0.9100000000000001,13.91
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-16/2026-03-22,Dairy,Milk,ml,53380.1675,3736.6117250000007,57116.779225000006
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-16/2026-03-22,Dairy,Whipped Cream,ml,1.0,0.07,1.07
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-16/2026-03-22,Dairy,Whipped Cream (Optional),ml,63.0,4.41,67.41
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-16/2026-03-22,Specialty Milk,Almond Milk,ml,266.1615,18.631305,284.792805
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-16/2026-03-22,Specialty Milk,Coconut Milk,ml,709.764,49.68348,759.44748
"Qargo Coffee Meijer #182, St Charles, IL",2026-03-16/2026-03-22,Syrups,Chocolate Sauce,pump,145.0,0.0,145.0
